Time,Displacement,Force,File_ID,Material_ID
78,6.498650244897959,0.342762,Hemp 45deg_2,Hemp 45deg
79,6.58196424489796,0.34429200000000004,Hemp 45deg_2,Hemp 45deg
80,6.66533824489796,0.34599199999999997,Hemp 45deg_2,Hemp 45deg
81,6.7486582448979595,0.34747799999999995,Hemp 45deg_2,Hemp 45deg
82,6.83197224489796,0.34877,Hemp 45deg_2,Hemp 45deg
83,6.91534624489796,0.34936,Hemp 45deg_2,Hemp 45deg
84,6.998656244897958,0.350638,Hemp 45deg_2,Hemp 45deg
85,7.081962244897959,0.351912,Hemp 45deg_2,Hemp 45deg
86,7.165328244897959,0.353298,Hemp 45deg_2,Hemp 45deg
87,7.248648244897959,0.35452399999999995,Hemp 45deg_2,Hemp 45deg
88,7.331978244897959,0.35568600000000006,Hemp 45deg_2,Hemp 45deg
89,7.415340244897958,0.356766,Hemp 45deg_2,Hemp 45deg
90,7.49865224489796,0.357952,Hemp 45deg_2,Hemp 45deg
91,7.581984244897958,0.359006,Hemp 45deg_2,Hemp 45deg
92,7.665334244897959,0.359912,Hemp 45deg_2,Hemp 45deg
93,7.7486642448979595,0.36062,Hemp 45deg_2,Hemp 45deg
94,7.831984244897958,0.361456,Hemp 45deg_2,Hemp 45deg
95,7.915346244897959,0.361842,Hemp 45deg_2,Hemp 45deg
96,7.99865424489796,0.36187199999999997,Hemp 45deg_2,Hemp 45deg
97,8.08199224489796,0.361444,Hemp 45deg_2,Hemp 45deg
98,8.165330244897959,0.360354,Hemp 45deg_2,Hemp 45deg
99,8.248658244897959,0.358724,Hemp 45deg_2,Hemp 45deg
100,8.33199224489796,0.09728999999999999,Hemp 45deg_2,Hemp 45deg
101,8.41533424489796,0.001942,Hemp 45deg_2,Hemp 45deg
102,8.498646244897959,0.002202,Hemp 45deg_2,Hemp 45deg
103,8.581990244897959,0.002306,Hemp 45deg_2,Hemp 45deg
104,8.64533147566719,0.0024307692307692303,Hemp 45deg_2,Hemp 45deg
0,0.0,0.028428571428571428,Basalt Hemp 0deg_1,Basalt Hemp 0deg
1,0.08195946938775511,0.043348000000000005,Basalt Hemp 0deg_1,Basalt Hemp 0deg
2,0.16531746938775516,0.059142,Basalt Hemp 0deg_1,Basalt Hemp 0deg
3,0.24865546938775507,0.075324,Basalt Hemp 0deg_1,Basalt Hemp 0deg
4,0.33196146938775506,0.091698,Basalt Hemp 0deg_1,Basalt Hemp 0deg
5,0.4152954693877551,0.108284,Basalt Hemp 0deg_1,Basalt Hemp 0deg
6,0.49865146938775506,0.12465799999999999,Basalt Hemp 0deg_1,Basalt Hemp 0deg
7,0.5819774693877551,0.140842,Basalt Hemp 0deg_1,Basalt Hemp 0deg
8,0.6653134693877552,0.157076,Basalt Hemp 0deg_1,Basalt Hemp 0deg
9,0.7486554693877552,0.17343399999999998,Basalt Hemp 0deg_1,Basalt Hemp 0deg
10,0.8319934693877551,0.189638,Basalt Hemp 0deg_1,Basalt Hemp 0deg
11,0.9153134693877552,0.20582999999999999,Basalt Hemp 0deg_1,Basalt Hemp 0deg
12,0.998657469387755,0.221694,Basalt Hemp 0deg_1,Basalt Hemp 0deg
13,1.0819574693877552,0.23744800000000002,Basalt Hemp 0deg_1,Basalt Hemp 0deg
14,1.165317469387755,0.253126,Basalt Hemp 0deg_1,Basalt Hemp 0deg
15,1.2486534693877551,0.268564,Basalt Hemp 0deg_1,Basalt Hemp 0deg
16,1.3319674693877552,0.284254,Basalt Hemp 0deg_1,Basalt Hemp 0deg
17,1.4152974693877551,0.299704,Basalt Hemp 0deg_1,Basalt Hemp 0deg
18,1.498667469387755,0.31491800000000003,Basalt Hemp 0deg_1,Basalt Hemp 0deg
19,1.581979469387755,0.32965200000000006,Basalt Hemp 0deg_1,Basalt Hemp 0deg
20,1.665315469387755,0.34434800000000004,Basalt Hemp 0deg_1,Basalt Hemp 0deg
21,1.7486714693877552,0.35871200000000003,Basalt Hemp 0deg_1,Basalt Hemp 0deg
22,1.8319854693877553,0.372984,Basalt Hemp 0deg_1,Basalt Hemp 0deg
23,1.9153114693877549,0.38730800000000004,Basalt Hemp 0deg_1,Basalt Hemp 0deg
24,1.9986614693877551,0.40153799999999995,Basalt Hemp 0deg_1,Basalt Hemp 0deg
25,2.081973469387755,0.41550800000000004,Basalt Hemp 0deg_1,Basalt Hemp 0deg
26,2.165305469387755,0.429338,Basalt Hemp 0deg_1,Basalt Hemp 0deg
27,2.248663469387755,0.442698,Basalt Hemp 0deg_1,Basalt Hemp 0deg
28,2.3319654693877547,0.456016,Basalt Hemp 0deg_1,Basalt Hemp 0deg
29,2.4153034693877555,0.469118,Basalt Hemp 0deg_1,Basalt Hemp 0deg
30,2.498667469387755,0.48221,Basalt Hemp 0deg_1,Basalt Hemp 0deg
31,2.5819654693877547,0.495608,Basalt Hemp 0deg_1,Basalt Hemp 0deg
32,2.6652994693877554,0.5088539999999999,Basalt Hemp 0deg_1,Basalt Hemp 0deg
33,2.748665469387755,0.521644,Basalt Hemp 0deg_1,Basalt Hemp 0deg
34,2.831981469387755,0.534306,Basalt Hemp 0deg_1,Basalt Hemp 0deg
35,2.9152994693877554,0.546828,Basalt Hemp 0deg_1,Basalt Hemp 0deg
36,2.9986614693877547,0.55897,Basalt Hemp 0deg_1,Basalt Hemp 0deg
37,3.081983469387755,0.57101,Basalt Hemp 0deg_1,Basalt Hemp 0deg
38,3.165313469387755,0.583124,Basalt Hemp 0deg_1,Basalt Hemp 0deg
39,3.2486494693877552,0.595218,Basalt Hemp 0deg_1,Basalt Hemp 0deg
40,3.331983469387755,0.607218,Basalt Hemp 0deg_1,Basalt Hemp 0deg
41,3.4153014693877553,0.619188,Basalt Hemp 0deg_1,Basalt Hemp 0deg
42,3.4986574693877555,0.631024,Basalt Hemp 0deg_1,Basalt Hemp 0deg
43,3.581977469387755,0.6425960000000001,Basalt Hemp 0deg_1,Basalt Hemp 0deg
44,3.665319469387755,0.654128,Basalt Hemp 0deg_1,Basalt Hemp 0deg
45,3.7486694693877554,0.665556,Basalt Hemp 0deg_1,Basalt Hemp 0deg
46,3.831977469387755,0.6766759999999999,Basalt Hemp 0deg_1,Basalt Hemp 0deg
47,3.9153094693877546,0.6879259999999999,Basalt Hemp 0deg_1,Basalt Hemp 0deg
48,3.998653469387755,0.699064,Basalt Hemp 0deg_1,Basalt Hemp 0deg
49,4.081971469387755,0.710126,Basalt Hemp 0deg_1,Basalt Hemp 0deg
50,4.165303469387755,0.7210920000000001,Basalt Hemp 0deg_1,Basalt Hemp 0deg
51,4.248663469387754,0.7321080000000001,Basalt Hemp 0deg_1,Basalt Hemp 0deg
52,4.331983469387755,0.7429300000000001,Basalt Hemp 0deg_1,Basalt Hemp 0deg
53,4.415323469387754,0.753716,Basalt Hemp 0deg_1,Basalt Hemp 0deg
54,4.498657469387755,0.764368,Basalt Hemp 0deg_1,Basalt Hemp 0deg
55,4.581985469387755,0.7667959999999999,Basalt Hemp 0deg_1,Basalt Hemp 0deg
56,4.665317469387755,0.759014,Basalt Hemp 0deg_1,Basalt Hemp 0deg
57,4.748671469387755,0.7623739999999999,Basalt Hemp 0deg_1,Basalt Hemp 0deg
58,4.826122306597057,0.7711395348837209,Basalt Hemp 0deg_1,Basalt Hemp 0deg
0,0.0,0.026879591836734693,Basalt Hemp 0deg_2,Basalt Hemp 0deg
1,0.08200910204081624,0.039292,Basalt Hemp 0deg_2,Basalt Hemp 0deg
2,0.16533110204081625,0.051852,Basalt Hemp 0deg_2,Basalt Hemp 0deg
3,0.24863310204081635,0.06479599999999999,Basalt Hemp 0deg_2,Basalt Hemp 0deg
4,0.3319851020408163,0.077918,Basalt Hemp 0deg_2,Basalt Hemp 0deg
5,0.41533110204081625,0.090868,Basalt Hemp 0deg_2,Basalt Hemp 0deg
6,0.4986511020408163,0.103978,Basalt Hemp 0deg_2,Basalt Hemp 0deg
7,0.5820091020408164,0.117028,Basalt Hemp 0deg_2,Basalt Hemp 0deg
8,0.6653391020408165,0.129632,Basalt Hemp 0deg_2,Basalt Hemp 0deg
9,0.7486631020408162,0.142268,Basalt Hemp 0deg_2,Basalt Hemp 0deg
10,0.8319971020408162,0.15493,Basalt Hemp 0deg_2,Basalt Hemp 0deg
11,0.9153491020408165,0.16763999999999998,Basalt Hemp 0deg_2,Basalt Hemp 0deg
12,0.9986331020408162,0.18019,Basalt Hemp 0deg_2,Basalt Hemp 0deg
13,1.0819911020408162,0.192456,Basalt Hemp 0deg_2,Basalt Hemp 0deg
14,1.1653331020408162,0.20475200000000002,Basalt Hemp 0deg_2,Basalt Hemp 0deg
15,1.2486371020408162,0.21685,Basalt Hemp 0deg_2,Basalt Hemp 0deg
16,1.3320011020408162,0.228916,Basalt Hemp 0deg_2,Basalt Hemp 0deg
17,1.4153411020408164,0.24083,Basalt Hemp 0deg_2,Basalt Hemp 0deg
18,1.498667102040816,0.25250799999999995,Basalt Hemp 0deg_2,Basalt Hemp 0deg
19,1.581981102040816,0.26406199999999996,Basalt Hemp 0deg_2,Basalt Hemp 0deg
20,1.6653491020408162,0.275716,Basalt Hemp 0deg_2,Basalt Hemp 0deg
21,1.7486531020408163,0.287326,Basalt Hemp 0deg_2,Basalt Hemp 0deg
