Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"68.1000","3.7339","0.1114"
"68.1200","3.7344","0.1110"
"68.1400","3.7348","0.1109"
"68.1600","3.7352","0.1111"
"68.1800","3.7356","0.1115"
"68.2000","3.7358","0.1115"
"68.2200","3.7360","0.1114"
"68.2400","3.7362","0.1113"
"68.2600","3.7366","0.1109"
"68.2800","3.7369","0.1111"
"68.3000","3.7372","0.1110"
"68.3200","3.7376","0.1112"
"68.3400","3.7380","0.1111"
"68.3600","3.7383","0.1109"
"68.3800","3.7386","0.1111"
"68.4000","3.7389","0.1114"
"68.4200","3.7392","0.1114"
"68.4400","3.7396","0.1114"
"68.4600","3.7401","0.1112"
"68.4800","3.7406","0.1111"
"68.5000","3.7410","0.1111"
"68.5200","3.7414","0.1114"
"68.5400","3.7416","0.1114"
"68.5600","3.7418","0.1114"
"68.5800","3.7420","0.1115"
"68.6000","3.7422","0.1114"
"68.6200","3.7426","0.1115"
"68.6400","3.7429","0.1115"
"68.6600","3.7433","0.1115"
"68.6800","3.7438","0.1114"
"68.7000","3.7441","0.1114"
"68.7200","3.7444","0.1116"
"68.7400","3.7447","0.1117"
"68.7600","3.7449","0.1117"
"68.7800","3.7452","0.1114"
"68.8000","3.7455","0.1116"
"68.8200","3.7459","0.1117"
"68.8400","3.7464","0.1115"
"68.8600","3.7469","0.1112"
"68.8800","3.7472","0.1114"
"68.9000","3.7476","0.1117"
"68.9200","3.7478","0.1117"
"68.9400","3.7481","0.1117"
"68.9600","3.7483","0.1116"
"68.9800","3.7486","0.1115"
"69.0000","3.7489","0.1117"
"69.0200","3.7493","0.1117"
"69.0400","3.7497","0.1116"
"69.0600","3.7501","0.1114"
"69.0800","3.7504","0.1116"
"69.1000","3.7506","0.1118"
"69.1200","3.7509","0.1117"
"69.1400","3.7513","0.1117"
"69.1600","3.7516","0.1117"
"69.1800","3.7520","0.1118"
"69.2000","3.7524","0.1119"
"69.2200","3.7529","0.1120"
"69.2400","3.7532","0.1123"
"69.2600","3.7536","0.1122"
"69.2800","3.7538","0.1121"
"69.3000","3.7540","0.1120"
"69.3200","3.7543","0.1119"
"69.3400","3.7546","0.1118"
"69.3600","3.7549","0.1118"
"69.3800","3.7554","0.1120"
"69.4000","3.7558","0.1119"
"69.4200","3.7562","0.1121"
"69.4400","3.7564","0.1121"
"69.4600","3.7567","0.1120"
"69.4800","3.7570","0.1119"
"69.5000","3.7573","0.1122"
"69.5200","3.7576","0.1122"
"69.5400","3.7581","0.1120"
"69.5600","3.7585","0.1123"
"69.5800","3.7590","0.1125"
"69.6000","3.7593","0.1124"
"69.6200","3.7596","0.1123"
"69.6400","3.7598","0.1125"
"69.6600","3.7600","0.1124"
"69.6800","3.7603","0.1123"
"69.7000","3.7605","0.1123"
"69.7200","3.7608","0.1125"
"69.7400","3.7612","0.1124"
"69.7600","3.7616","0.1124"
"69.7800","3.7619","0.1124"
"69.8000","3.7623","0.1126"
"69.8200","3.7626","0.1125"
"69.8400","3.7629","0.1124"
"69.8600","3.7632","0.1125"
"69.8800","3.7636","0.1124"
"69.9000","3.7640","0.1126"
"69.9200","3.7645","0.1126"
"69.9400","3.7649","0.1126"
"69.9600","3.7653","0.1127"
"69.9800","3.7656","0.1131"
"70.0000","3.7658","0.1130"
"70.0200","3.7660","0.1127"
"70.0400","3.7663","0.1126"
"70.0600","3.7666","0.1125"
"70.0800","3.7671","0.1124"
"70.1000","3.7674","0.1126"
"70.1200","3.7679","0.1126"
"70.1400","3.7682","0.1124"
"70.1600","3.7684","0.1126"
"70.1800","3.7686","0.1127"
"70.2000","3.7689","0.1128"
"70.2200","3.7692","0.1129"
"70.2400","3.7696","0.1129"
"70.2600","3.7699","0.1129"
"70.2800","3.7704","0.1130"
"70.3000","3.7709","0.1128"
"70.3200","3.7713","0.1129"
"70.3400","3.7715","0.1129"
"70.3600","3.7717","0.1129"
"70.3800","3.7719","0.1128"
"70.4000","3.7723","0.1127"
"70.4200","3.7725","0.1127"
"70.4400","3.7728","0.1129"
"70.4600","3.7732","0.1133"
"70.4800","3.7736","0.1133"
"70.5000","3.7740","0.1132"
"70.5200","3.7743","0.1130"
"70.5400","3.7746","0.1129"
"70.5600","3.7749","0.1131"
"70.5800","3.7753","0.1133"
"70.6000","3.7757","0.1130"
"70.6200","3.7761","0.1131"
"70.6400","3.7766","0.1134"
"70.6600","3.7770","0.1132"
"70.6800","3.7773","0.1132"
"70.7000","3.7775","0.1135"
"70.7200","3.7777","0.1136"
"70.7400","3.7779","0.1132"
"70.7600","3.7783","0.1130"
"70.7800","3.7786","0.1134"
"70.8000","3.7789","0.1138"
"70.8200","3.7794","0.1137"
"70.8400","3.7797","0.1129"
"70.8600","3.7801","0.1130"
"70.8800","3.7804","0.1133"
"70.9000","3.7806","0.1134"
"70.9200","3.7809","0.1138"
"70.9400","3.7812","0.1136"
"70.9600","3.7816","0.1133"
"70.9800","3.7820","0.1134"
"71.0000","3.7825","0.1133"
"71.0200","3.7829","0.1133"
"71.0400","3.7833","0.1134"
"71.0600","3.7836","0.1132"
"71.0800","3.7837","0.1135"
"71.1000","3.7840","0.1139"
"71.1200","3.7843","0.1138"
"71.1400","3.7846","0.1137"
"71.1600","3.7849","0.1137"
"71.1800","3.7853","0.1137"
"71.2000","3.7857","0.1138"
"71.2200","3.7860","0.1133"
"71.2400","3.7863","0.1133"
"71.2600","3.7866","0.1136"
"71.2800","3.7869","0.1140"
"71.3000","3.7873","0.1139"
"71.3200","3.7876","0.1138"
"71.3400","3.7881","0.1136"
"71.3600","3.7885","0.1137"
"71.3800","3.7889","0.1139"
"71.4000","3.7891","0.1143"
"71.4200","3.7894","0.1143"
"71.4400","3.7897","0.1140"
"71.4600","3.7899","0.1139"
"71.4800","3.7903","0.1139"
"71.5000","3.7906","0.1140"
"71.5200","3.7910","0.1142"
"71.5400","3.7914","0.1142"
"71.5600","3.7918","0.1139"
"71.5800","3.7921","0.1142"
"71.6000","3.7924","0.1141"
"71.6200","3.7926","0.1140"
"71.6400","3.7929","0.1138"
"71.6600","3.7933","0.1140"
"71.6800","3.7937","0.1140"
"71.7000","3.7941","0.1141"
"71.7200","3.7946","0.1143"
"71.7400","3.7951","0.1143"
"71.7600","3.7953","0.1144"
"71.7800","3.7955","0.1143"
"71.8000","3.7957","0.1140"
"71.8200","3.7959","0.1139"
"71.8400","3.7962","0.1139"
"71.8600","3.7965","0.1141"
"71.8800","3.7968","0.1143"
"71.9000","3.7973","0.1142"
"71.9200","3.7976","0.1142"
"71.9400","3.7979","0.1145"
"71.9600","3.7983","0.1145"
"71.9800","3.7986","0.1144"
"72.0000","3.7989","0.1145"
"72.0200","3.7993","0.1145"
"72.0400","3.7996","0.1144"
"72.0600","3.8001","0.1144"
"72.0800","3.8006","0.1145"
"72.1000","3.8009","0.1146"
"72.1200","3.8012","0.1146"
"72.1400","3.8014","0.1145"
"72.1600","3.8017","0.1145"
"72.1800","3.8020","0.1142"
"72.2000","3.8023","0.1143"
"72.2200","3.8027","0.1145"
"72.2400","3.8031","0.1144"
"72.2600","3.8035","0.1144"
"72.2800","3.8039","0.1144"
"72.3000","3.8041","0.1146"
"72.3200","3.8044","0.1146"
"72.3400","3.8046","0.1146"
"72.3600","3.8049","0.1147"
"72.3800","3.8053","0.1148"
"72.4000","3.8056","0.1147"
"72.4200","3.8061","0.1146"
"72.4400","3.8065","0.1143"
"72.4600","3.8069","0.1145"
"72.4800","3.8073","0.1147"
"72.5000","3.8074","0.1148"
"72.5200","3.8077","0.1148"
"72.5400","3.8079","0.1147"
"72.5600","3.8082","0.1149"
"72.5800","3.8085","0.1148"
"72.6000","3.8089","0.1149"
"72.6200","3.8093","0.1153"
"72.6400","3.8097","0.1151"
"72.6600","3.8100","0.1151"
"72.6800","3.8103","0.1148"
"72.7000","3.8106","0.1146"
"72.7200","3.8109","0.1149"
"72.7400","3.8113","0.1150"
"72.7600","3.8117","0.1149"
"72.7800","3.8122","0.1149"
"72.8000","3.8126","0.1151"
"72.8200","3.8129","0.1151"
"72.8400","3.8132","0.1150"
"72.8600","3.8134","0.1150"
"72.8800","3.8136","0.1154"
"72.9000","3.8139","0.1152"
"72.9200","3.8142","0.1150"
"72.9400","3.8146","0.1150"
"72.9600","3.8150","0.1152"
"72.9800","3.8154","0.1149"
"73.0000","3.8157","0.1147"
"73.0200","3.8161","0.1152"
"73.0400","3.8163","0.1153"
"73.0600","3.8166","0.1150"
"73.0800","3.8169","0.1151"
"73.1000","3.8173","0.1153"
"73.1200","3.8176","0.1155"
"73.1400","3.8181","0.1154"
"73.1600","3.8186","0.1158"
"73.1800","3.8190","0.1157"
"73.2000","3.8193","0.1156"
"73.2200","3.8195","0.1155"
"73.2400","3.8197","0.1155"
"73.2600","3.8199","0.1152"
"73.2800","3.8203","0.1153"
"73.3000","3.8206","0.1152"
"73.3200","3.8209","0.1153"
"73.3400","3.8214","0.1152"
"73.3600","3.8217","0.1150"
"73.3800","3.8220","0.1150"
"73.4000","3.8223","0.1149"
"73.4200","3.8226","0.1153"
"73.4400","3.8229","0.1155"
"73.4600","3.8233","0.1156"
"73.4800","3.8237","0.1156"
"73.5000","3.8241","0.1155"
"73.5200","3.8246","0.1154"
"73.5400","3.8249","0.1154"
"73.5600","3.8251","0.1155"
"73.5800","3.8254","0.1157"
"73.6000","3.8256","0.1156"
"73.6200","3.8259","0.1156"
"73.6400","3.8263","0.1157"
"73.6600","3.8266","0.1156"
"73.6800","3.8271","0.1160"
"73.7000","3.8274","0.1160"
"73.7200","3.8278","0.1158"
"73.7400","3.8281","0.1157"
"73.7600","3.8284","0.1159"
"73.7800","3.8286","0.1157"
"73.8000","3.8289","0.1157"
"73.8200","3.8293","0.1158"
"73.8400","3.8298","0.1156"
"73.8600","3.8303","0.1156"
"73.8800","3.8307","0.1159"
"73.9000","3.8310","0.1162"
"73.9200","3.8313","0.1163"
"73.9400","3.8314","0.1162"
"73.9600","3.8316","0.1162"
"73.9800","3.8319","0.1161"
"74.0000","3.8322","0.1161"
"74.0200","3.8325","0.1160"
"74.0400","3.8329","0.1162"
"74.0600","3.8333","0.1163"
"74.0800","3.8336","0.1160"
"74.1000","3.8339","0.1159"
"74.1200","3.8343","0.1160"
"74.1400","3.8346","0.1162"
"74.1600","3.8349","0.1161"
"74.1800","3.8353","0.1159"
"74.2000","3.8357","0.1159"
"74.2200","3.8361","0.1160"
"74.2400","3.8366","0.1162"
"74.2600","3.8369","0.1163"
"74.2800","3.8371","0.1166"
"74.3000","3.8374","0.1168"
"74.3200","3.8376","0.1164"
"74.3400","3.8379","0.1163"
"74.3600","3.8383","0.1163"
"74.3800","3.8387","0.1164"
"74.4000","3.8391","0.1165"
"74.4200","3.8395","0.1162"
"74.4400","3.8398","0.1163"
"74.4600","3.8401","0.1161"
"74.4800","3.8403","0.1162"
"74.5000","3.8406","0.1163"
"74.5200","3.8409","0.1165"
"74.5400","3.8413","0.1167"
"74.5600","3.8417","0.1169"
"74.5800","3.8421","0.1167"
"74.6000","3.8426","0.1166"
"74.6200","3.8429","0.1165"
"74.6400","3.8431","0.1165"
"74.6600","3.8434","0.1165"
"74.6800","3.8436","0.1164"
"74.7000","3.8439","0.1165"
"74.7200","3.8442","0.1167"
"74.7400","3.8446","0.1166"
"74.7600","3.8449","0.1168"
"74.7800","3.8453","0.1167"
"74.8000","3.8457","0.1167"
"74.8200","3.8460","0.1166"
"74.8400","3.8463","0.1164"
"74.8600","3.8466","0.1164"
"74.8800","3.8470","0.1164"
"74.9000","3.8474","0.1164"
"74.9200","3.8478","0.1164"
"74.9400","3.8482","0.1166"
"74.9600","3.8486","0.1168"
"74.9800","3.8489","0.1168"
"75.0000","3.8491","0.1168"
"75.0200","3.8493","0.1167"
"75.0400","3.8496","0.1168"
"75.0600","3.8499","0.1171"
"75.0800","3.8502","0.1170"
"75.1000","3.8506","0.1169"
"75.1200","3.8511","0.1169"
"75.1400","3.8514","0.1173"
"75.1600","3.8518","0.1172"
"75.1800","3.8520","0.1171"
"75.2000","3.8523","0.1170"
"75.2200","3.8526","0.1170"
"75.2400","3.8529","0.1172"
"75.2600","3.8533","0.1172"
"75.2800","3.8538","0.1171"
"75.3000","3.8542","0.1173"
"75.3200","3.8546","0.1172"
"75.3400","3.8549","0.1172"
"75.3600","3.8551","0.1172"
"75.3800","3.8554","0.1172"
"75.4000","3.8556","0.1171"
"75.4200","3.8559","0.1172"
"75.4400","3.8563","0.1172"
"75.4600","3.8566","0.1172"
"75.4800","3.8571","0.1172"
"75.5000","3.8574","0.1171"
"75.5200","3.8578","0.1174"
"75.5400","3.8580","0.1176"
"75.5600","3.8583","0.1174"
"75.5800","3.8586","0.1173"
"75.6000","3.8589","0.1172"
"75.6200","3.8593","0.1173"
"75.6400","3.8598","0.1172"
"75.6600","3.8602","0.1172"
"75.6800","3.8605","0.1175"
"75.7000","3.8607","0.1174"
"75.7200","3.8610","0.1175"
"75.7400","3.8612","0.1174"
"75.7600","3.8616","0.1174"
"75.7800","3.8619","0.1176"
"75.8000","3.8623","0.1176"
"75.8200","3.8627","0.1176"
"75.8400","3.8631","0.1174"
"75.8600","3.8635","0.1174"
"75.8800","3.8637","0.1177"
"75.9000","3.8641","0.1178"
"75.9200","3.8643","0.1177"
"75.9400","3.8646","0.1173"
"75.9600","3.8650","0.1172"
"75.9800","3.8654","0.1175"
"76.0000","3.8659","0.1176"
"76.0200","3.8663","0.1179"
"76.0400","3.8666","0.1180"
"76.0600","3.8669","0.1182"
"76.0800","3.8671","0.1180"
"76.1000","3.8673","0.1179"
"76.1200","3.8676","0.1177"
"76.1400","3.8678","0.1178"
"76.1600","3.8682","0.1180"
"76.1800","3.8686","0.1181"
"76.2000","3.8689","0.1181"
"76.2200","3.8693","0.1181"
"76.2400","3.8696","0.1178"
"76.2600","3.8699","0.1177"
"76.2800","3.8702","0.1177"
"76.3000","3.8706","0.1178"
"76.3200","3.8709","0.1182"
"76.3400","3.8714","0.1182"
"76.3600","3.8718","0.1180"
"76.3800","3.8723","0.1181"
"76.4000","3.8726","0.1182"
"76.4200","3.8728","0.1185"
"76.4400","3.8731","0.1183"
"76.4600","3.8733","0.1180"
"76.4800","3.8736","0.1179"
"76.5000","3.8740","0.1182"
"76.5200","3.8744","0.1180"
"76.5400","3.8748","0.1178"
"76.5600","3.8752","0.1181"
"76.5800","3.8755","0.1182"
"76.6000","3.8758","0.1182"
"76.6200","3.8760","0.1181"
"76.6400","3.8762","0.1181"
"76.6600","3.8766","0.1181"
"76.6800","3.8769","0.1182"
"76.7000","3.8774","0.1182"
"76.7200","3.8778","0.1183"
"76.7400","3.8782","0.1186"
"76.7600","3.8786","0.1187"
"76.7800","3.8788","0.1185"
"76.8000","3.8791","0.1184"
"76.8200","3.8792","0.1183"
"76.8400","3.8795","0.1184"
"76.8600","3.8799","0.1184"
"76.8800","3.8802","0.1185"
"76.9000","3.8806","0.1186"
"76.9200","3.8810","0.1188"
"76.9400","3.8814","0.1186"
"76.9600","3.8817","0.1185"
"76.9800","3.8819","0.1187"
"77.0000","3.8823","0.1188"
"77.0200","3.8826","0.1187"
"77.0400","3.8831","0.1188"
"77.0600","3.8835","0.1190"
"77.0800","3.8839","0.1190"
"77.1000","3.8843","0.1186"
"77.1200","3.8846","0.1186"
"77.1400","3.8848","0.1188"
"77.1600","3.8850","0.1188"
"77.1800","3.8852","0.1187"
"77.2000","3.8856","0.1188"
"77.2200","3.8859","0.1188"
"77.2400","3.8863","0.1188"
"77.2600","3.8867","0.1188"
"77.2800","3.8871","0.1188"
"77.3000","3.8874","0.1187"
"77.3200","3.8877","0.1189"
"77.3400","3.8879","0.1190"
"77.3600","3.8882","0.1190"
"77.3800","3.8886","0.1190"
"77.4000","3.8889","0.1190"
"77.4200","3.8894","0.1190"
"77.4400","3.8899","0.1188"
"77.4600","3.8903","0.1192"
"77.4800","3.8906","0.1194"
"77.5000","3.8908","0.1193"
"77.5200","3.8911","0.1190"
"77.5400","3.8913","0.1188"
"77.5600","3.8916","0.1187"
"77.5800","3.8919","0.1189"
"77.6000","3.8923","0.1191"
"77.6200","3.8927","0.1189"
"77.6400","3.8931","0.1190"
"77.6600","3.8934","0.1191"
"77.6800","3.8936","0.1190"
"77.7000","3.8939","0.1191"
"77.7200","3.8942","0.1192"
"77.7400","3.8946","0.1193"
"77.7600","3.8950","0.1193"
"77.7800","3.8954","0.1192"
"77.8000","3.8959","0.1190"
"77.8200","3.8962","0.1194"
"77.8400","3.8965","0.1192"
"77.8600","3.8967","0.1191"
"77.8800","3.8969","0.1191"
"77.9000","3.8972","0.1193"
"77.9200","3.8976","0.1196"
"77.9400","3.8979","0.1196"
"77.9600","3.8984","0.1194"
"77.9800","3.8988","0.1192"
"78.0000","3.8991","0.1194"
"78.0200","3.8994","0.1194"
"78.0400","3.8997","0.1193"
"78.0600","3.9000","0.1194"
"78.0800","3.9003","0.1195"
"78.1000","3.9007","0.1194"
"78.1200","3.9011","0.1197"
"78.1400","3.9016","0.1197"
"78.1600","3.9020","0.1198"
"78.1800","3.9023","0.1200"
"78.2000","3.9026","0.1201"
"78.2200","3.9028","0.1199"
"78.2400","3.9029","0.1196"
"78.2600","3.9032","0.1196"
"78.2800","3.9035","0.1197"
"78.3000","3.9039","0.1198"
"78.3200","3.9042","0.1200"
"78.3400","3.9046","0.1198"
"78.3600","3.9050","0.1198"
"78.3800","3.9053","0.1196"
"78.4000","3.9056","0.1199"
"78.4200","3.9059","0.1199"
"78.4400","3.9062","0.1199"
"78.4600","3.9066","0.1198"
"78.4800","3.9071","0.1200"
"78.5000","3.9075","0.1198"
"78.5200","3.9079","0.1199"
"78.5400","3.9082","0.1200"
"78.5600","3.9085","0.1200"
"78.5800","3.9088","0.1200"
"78.6000","3.9090","0.1200"
"78.6200","3.9093","0.1202"
"78.6400","3.9096","0.1203"
"78.6600","3.9100","0.1203"
"78.6800","3.9104","0.1202"
"78.7000","3.9108","0.1199"
"78.7200","3.9111","0.1199"
"78.7400","3.9114","0.1201"
"78.7600","3.9116","0.1199"
"78.7800","3.9119","0.1202"
"78.8000","3.9122","0.1205"
"78.8200","3.9126","0.1202"
"78.8400","3.9131","0.1201"
"78.8600","3.9135","0.1202"
"78.8800","3.9139","0.1202"
"78.9000","3.9142","0.1202"
"78.9200","3.9145","0.1202"
"78.9400","3.9147","0.1200"
"78.9600","3.9149","0.1200"
"78.9800","3.9152","0.1204"
"79.0000","3.9156","0.1204"
"79.0200","3.9159","0.1204"
"79.0400","3.9163","0.1202"
"79.0600","3.9167","0.1203"
"79.0800","3.9170","0.1202"
"79.1000","3.9173","0.1205"
"79.1200","3.9176","0.1207"
"79.1400","3.9179","0.1206"
"79.1600","3.9183","0.1205"
"79.1800","3.9188","0.1203"
"79.2000","3.9192","0.1204"
"79.2200","3.9197","0.1205"
"79.2400","3.9200","0.1207"
"79.2600","3.9202","0.1208"
"79.2800","3.9204","0.1206"
"79.3000","3.9206","0.1206"
"79.3200","3.9209","0.1208"
"79.3400","3.9212","0.1206"
"79.3600","3.9216","0.1206"
"79.3800","3.9219","0.1206"
"79.4000","3.9224","0.1206"
"79.4200","3.9228","0.1206"
"79.4400","3.9231","0.1204"
"79.4600","3.9233","0.1205"
"79.4800","3.9236","0.1206"
"79.5000","3.9239","0.1208"
"79.5200","3.9242","0.1209"
"79.5400","3.9246","0.1208"
"79.5600","3.9251","0.1206"
"79.5800","3.9256","0.1204"
"79.6000","3.9259","0.1208"
"79.6200","3.9263","0.1213"
"79.6400","3.9265","0.1213"
"79.6600","3.9267","0.1209"
"79.6800","3.9269","0.1208"
"79.7000","3.9273","0.1208"
"79.7200","3.9276","0.1208"
"79.7400","3.9280","0.1211"
"79.7600","3.9284","0.1209"
"79.7800","3.9288","0.1206"
"79.8000","3.9290","0.1204"
"79.8200","3.9293","0.1209"
"79.8400","3.9296","0.1209"
"79.8600","3.9299","0.1209"
"79.8800","3.9303","0.1212"
"79.9000","3.9307","0.1213"
"79.9200","3.9311","0.1213"
"79.9400","3.9316","0.1211"
"79.9600","3.9319","0.1209"
"79.9800","3.9321","0.1212"
"80.0000","3.9324","0.1212"
"80.0200","3.9326","0.1212"
"80.0400","3.9329","0.1213"
"80.0600","3.9332","0.1213"
"80.0800","3.9336","0.1212"
"80.1000","3.9340","0.1213"
"80.1200","3.9344","0.1211"
"80.1400","3.9348","0.1211"
"80.1600","3.9351","0.1211"
"80.1800","3.9354","0.1214"
"80.2000","3.9356","0.1212"
"80.2200","3.9360","0.1213"
"80.2400","3.9363","0.1214"
"80.2600","3.9368","0.1213"
"80.2800","3.9372","0.1211"
"80.3000","3.9376","0.1211"
"80.3200","3.9379","0.1214"
"80.3400","3.9382","0.1214"
"80.3600","3.9384","0.1213"
"80.3800","3.9386","0.1213"
"80.4000","3.9389","0.1213"
"80.4200","3.9392","0.1214"
"80.4400","3.9395","0.1218"
"80.4600","3.9399","0.1218"
"80.4800","3.9402","0.1216"
"80.5000","3.9406","0.1217"
"80.5200","3.9409","0.1215"
"80.5400","3.9413","0.1214"
"80.5600","3.9416","0.1216"
"80.5800","3.9419","0.1217"
"80.6000","3.9423","0.1218"
"80.6200","3.9428","0.1219"
"80.6400","3.9432","0.1218"
"80.6600","3.9436","0.1218"
"80.6800","3.9439","0.1217"
"80.7000","3.9442","0.1220"
"80.7200","3.9444","0.1220"
"80.7400","3.9447","0.1219"
"80.7600","3.9450","0.1215"
"80.7800","3.9453","0.1216"
"80.8000","3.9458","0.1219"
"80.8200","3.9462","0.1219"
"80.8400","3.9465","0.1219"
"80.8600","3.9468","0.1219"
"80.8800","3.9470","0.1220"
"80.9000","3.9473","0.1220"
"80.9200","3.9476","0.1217"
"80.9400","3.9479","0.1219"
"80.9600","3.9482","0.1219"
"80.9800","3.9487","0.1217"
"81.0000","3.9491","0.1215"
"81.0200","3.9496","0.1218"
"81.0400","3.9499","0.1221"
"81.0600","3.9501","0.1222"
"81.0800","3.9504","0.1219"
"81.1000","3.9506","0.1220"
"81.1200","3.9509","0.1221"
"81.1400","3.9512","0.1218"
"81.1600","3.9516","0.1218"
"81.1800","3.9519","0.1221"
"81.2000","3.9524","0.1220"
"81.2200","3.9527","0.1217"
"81.2400","3.9529","0.1217"
"81.2600","3.9533","0.1220"
"81.2800","3.9536","0.1224"
"81.3000","3.9540","0.1224"
"81.3200","3.9544","0.1224"
"81.3400","3.9549","0.1223"
"81.3600","3.9553","0.1223"
"81.3800","3.9556","0.1222"
"81.4000","3.9559","0.1225"
"81.4200","3.9561","0.1226"
"81.4400","3.9563","0.1224"
"81.4600","3.9566","0.1223"
"81.4800","3.9569","0.1227"
"81.5000","3.9573","0.1226"
"81.5200","3.9577","0.1225"
"81.5400","3.9581","0.1223"
"81.5600","3.9584","0.1221"
"81.5800","3.9588","0.1223"
"81.6000","3.9590","0.1223"
"81.6200","3.9593","0.1221"
"81.6400","3.9596","0.1222"
"81.6600","3.9599","0.1224"
"81.6800","3.9603","0.1226"
"81.7000","3.9608","0.1228"
"81.7200","3.9613","0.1225"
"81.7400","3.9616","0.1224"
"81.7600","3.9619","0.1222"
"81.7800","3.9621","0.1226"
"81.8000","3.9624","0.1229"
"81.8200","3.9626","0.1226"
"81.8400","3.9629","0.1224"
"81.8600","3.9633","0.1225"
"81.8800","3.9637","0.1227"
"81.9000","3.9641","0.1227"
"81.9200","3.9644","0.1225"
"81.9400","3.9647","0.1224"
"81.9600","3.9649","0.1225"
"81.9800","3.9653","0.1226"
"82.0000","3.9656","0.1229"
"82.0200","3.9659","0.1231"
"82.0400","3.9664","0.1229"
"82.0600","3.9668","0.1227"
"82.0800","3.9673","0.1230"
"82.1000","3.9676","0.1230"
"82.1200","3.9678","0.1229"
"82.1400","3.9681","0.1232"
"82.1600","3.9683","0.1231"
"82.1800","3.9686","0.1230"
"82.2000","3.9689","0.1230"
"82.2200","3.9693","0.1230"
"82.2400","3.9698","0.1228"
"82.2600","3.9701","0.1228"
"82.2800","3.9705","0.1235"
"82.3000","3.9708","0.1235"
"82.3200","3.9710","0.1233"
"82.3400","3.9713","0.1230"
"82.3600","3.9716","0.1230"
"82.3800","3.9720","0.1231"
"82.4000","3.9724","0.1232"
"82.4200","3.9729","0.1230"
"82.4400","3.9733","0.1230"
"82.4600","3.9736","0.1230"
"82.4800","3.9739","0.1230"
"82.5000","3.9741","0.1232"
"82.5200","3.9743","0.1231"
"82.5400","3.9746","0.1230"
"82.5600","3.9748","0.1232"
"82.5800","3.9752","0.1234"
"82.6000","3.9756","0.1235"
"82.6200","3.9759","0.1235"
"82.6400","3.9763","0.1233"
"82.6600","3.9766","0.1233"
"82.6800","3.9769","0.1234"
"82.7000","3.9773","0.1232"
"82.7200","3.9776","0.1233"
"82.7400","3.9780","0.1236"
"82.7600","3.9784","0.1235"
"82.7800","3.9789","0.1230"
"82.8000","3.9793","0.1231"
"82.8200","3.9796","0.1234"
"82.8400","3.9798","0.1237"
"82.8600","3.9801","0.1236"
"82.8800","3.9803","0.1236"
"82.9000","3.9806","0.1236"
"82.9200","3.9810","0.1236"
"82.9400","3.9814","0.1235"
"82.9600","3.9818","0.1234"
"82.9800","3.9822","0.1236"
"83.0000","3.9825","0.1236"
"83.0200","3.9827","0.1237"
"83.0400","3.9829","0.1236"
"83.0600","3.9832","0.1237"
"83.0800","3.9836","0.1236"
"83.1000","3.9839","0.1238"
"83.1200","3.9843","0.1238"
"83.1400","3.9848","0.1237"
"83.1600","3.9853","0.1239"
"83.1800","3.9856","0.1237"
"83.2000","3.9858","0.1239"
"83.2200","3.9861","0.1241"
"83.2400","3.9863","0.1237"
"83.2600","3.9866","0.1234"
"83.2800","3.9869","0.1236"
"83.3000","3.9873","0.1237"
"83.3200","3.9876","0.1237"
"83.3400","3.9880","0.1238"
"83.3600","3.9883","0.1237"
"83.3800","3.9886","0.1234"
"83.4000","3.9889","0.1236"
"83.4200","3.9893","0.1240"
"83.4400","3.9896","0.1240"
"83.4600","3.9901","0.1241"
"83.4800","3.9906","0.1242"
"83.5000","3.9910","0.1241"
"83.5200","3.9914","0.1241"
"83.5400","3.9916","0.1242"
"83.5600","3.9918","0.1243"
"83.5800","3.9920","0.1245"
"83.6000","3.9923","0.1245"
"83.6200","3.9926","0.1241"
"83.6400","3.9929","0.1240"
"83.6600","3.9933","0.1242"
"83.6800","3.9937","0.1241"
"83.7000","3.9941","0.1239"
"83.7200","3.9944","0.1243"
"83.7400","3.9947","0.1243"
"83.7600","3.9949","0.1242"
"83.7800","3.9952","0.1242"
"83.8000","3.9956","0.1245"
"83.8200","3.9959","0.1246"
